torvik_team,player,yr,height_display,mins,ortg,usage_pct,recruit_rank,in_rotation
UAB,Kaleb Davis,Fr,6-10,,,,0.0,False
UC Davis,Connor Sevilla,Sr,6-0,81,112,19,0.0,True
UC Davis,Brayden Fagbemi,Sr,6-0,77,105,22,0.0,True
UC Davis,Isaiah Chappell,Jr,6-9,69,106,18,0.0,True
UC Davis,Clarence Massamba,So,6-5,66,104,22,48.2,True
UC Davis,Veniamin Abosi,Jr,6-6,64,110,19,0.0,True
UC Davis,Omer Suljanovic,So,6-8,54,98,23,0.4,True
UC Davis,Ylan Esso Essis,So,6-8,37,101,17,0.0,True
UC Davis,Jalen Stokes,So,6-5,30,107,19,0.0,True
UC Davis,Chase Rawlins,So,6-5,16,85,17,0.0,True
UC Irvine,Tama Isaac,So,6-2,82,99,19,64.0,True
UC Irvine,Harrison Carrington,Sr,6-7,77,117,23,0.0,True
UC Irvine,Olivier Rioux,So,7-9,69,104,23,40.0,True
UC Irvine,Torian Lee,So,5-10,64,113,15,0.0,True
UC Irvine,Jovan Jester Jr.,So,6-4,60,95,26,0.0,True
UC Irvine,Elijah Chol,Sr,7-0,51,109,16,0.0,True
UC Irvine,Josiah Johnson,Fr,6-3,37,103,20,83.6,True
UC Irvine,Nes Emeneke,So,6-10,32,99,14,0.0,True
UC Irvine,Mason Hodges,Fr,6-7,17,91,17,0.2,True
UC Irvine,Bryce Goldman,Fr,6-6,10,91,17,0.2,True
UC Irvine,Joshua Palmer,Fr,6-4,,,,0.2,False
UC Irvine,Luke Isaak,Fr,6-4,,,,0.2,False
UC Irvine,Parker Spees,Fr,6-9,,,,0.0,False
UC Irvine,Gavin Lowe,Fr,5-11,,,,0.0,False
UC Irvine,Ben Egbo,So,6-4,,,,0.0,False
UC Irvine,Tishan Ahir,So,6-0,,,,0.0,False
UC Riverside,De'Undrae Perteete,Jr,6-5,80,116,14,0.0,True
UC Riverside,Aidan Rice,So,6-2,74,104,20,0.0,True
UC Riverside,Denzel Hines,Jr,6-7,69,104,22,0.0,True
UC Riverside,Tyus Parrish-Tillman,Jr,6-8,66,101,21,0.0,True
UC Riverside,Easton Reagan,Jr,6-5,65,106,20,0.0,True
UC Riverside,James Evans Jr.,So,6-6,54,105,21,71.4,True
UC Riverside,Abraham Oyeadier,So,6-9,37,101,22,0.0,True
UC Riverside,Tony Duckett,Jr,6-5,30,103,25,0.0,True
UC Riverside,Dallas Washington,So,6-10,16,102,20,67.2,True
UC Riverside,Devon Malcolm,Sr,6-5,8,105,24,0.0,True
UC Riverside,Gavin Haase,Fr,6-0,,,,0.2,False
UC Riverside,Amaury McKinney,Fr,6-6,,,,0.2,False
UC Riverside,Jacob Majok,Fr,6-7,,,,0.0,False
UC Riverside,Brayden Harris,Fr,6-6,,,,0.0,False
UC Riverside,Ben Waller,Fr,6-6,,,,0.0,False
UC San Diego,Tom Beattie,Sr,6-4,81,111,19,0.0,True
UC San Diego,Leo Beath,Sr,6-8,77,105,21,0.0,True
UC San Diego,Alex Chaikin,Jr,6-4,69,112,20,0.0,True
UC San Diego,Tyson Dunn,Sr,6-3,67,106,23,0.0,True
UC San Diego,Rahmir Barno,Sr,6-0,65,113,19,64.8,True
UC San Diego,Kayde Dotson,Jr,6-2,54,114,20,0.0,True
UC San Diego,Aidan Burke,Sr,6-3,36,117,16,0.0,True
UC San Diego,Olavi Suutela,So,6-10,29,115,19,0.0,True
UC San Diego,Jaden Vance,So,6-6,15,102,20,0.0,True
UC San Diego,Hudson Ward,So,6-7,7,109,20,74.0,True
UC San Diego,Dimitrije Vukicevic,Fr,7-0,,,,0.0,False
UC Santa Barbara,Miro Little,Sr,6-3,81,117,24,91.6,True
UC Santa Barbara,CJ Shaw,So,6-5,76,116,20,66.8,True
UC Santa Barbara,RJ Smith,Sr,6-3,69,109,20,0.0,True
UC Santa Barbara,Antonio Chol,Sr,6-9,67,109,20,0.0,True
UC Santa Barbara,Eric Dibami,So,6-10,65,112,19,0.0,True
UC Santa Barbara,Viljami Vartiainen,Sr,6-6,54,118,18,0.0,True
UC Santa Barbara,Marvin McGhee IV,Sr,6-7,36,118,17,0.0,True
UC Santa Barbara,Declan Duru Jr.,So,6-8,29,102,22,0.0,True
UC Santa Barbara,Michael Simcoe,So,6-8,15,108,17,51.0,True
UC Santa Barbara,Jordan Charles,Fr,6-0,7,99,17,40.8,True
UC Santa Barbara,John Simcoe,Fr,6-5,,,,0.0,False
UC Santa Barbara,Kyle Haughy,Jr,6-6,,,,0.0,False
UC Santa Barbara,Luke Zuffelato,Fr,6-5,,,,0.0,False
UCF,Arturo Dean,Sr,5-11,80,101,23,0.0,True
UCF,Dior Johnson,Sr,6-3,76,119,25,92.2,True
UCF,John Bol,Jr,7-2,68,115,19,90.0,True
UCF,Lewis Walker,So,6-6,64,114,19,0.0,True
UCF,Carmelo Pacheco,Sr,6-5,63,122,15,0.0,True
UCF,Cayden Vasko,Sr,6-6,53,114,16,0.0,True
UCF,Mister Dean,So,6-6,37,108,22,0.0,True
UCF,Churchill Abass,Sr,6-10,31,110,19,0.0,True
UCF,Isaiah Malone,Sr,6-8,18,113,18,0.0,True
UCF,Ladarius Givan,Fr,6-8,10,95,20,53.0,True
UCF,Tanner Jones,Fr,6-4,,,,0.2,False
UCF,Elijah Hulsewe,Jr,7-0,,,,0.0,False
UCLA,Trent Perry,Jr,6-4,81,121,23,93.0,True
UCLA,Eric Dailey Jr.,Sr,6-8,76,114,23,89.2,True
UCLA,Xavier Booker,Sr,6-11,69,122,19,97.4,True
UCLA,Jaylen Petty,So,6-1,66,110,19,67.0,True
UCLA,Sergej Macura,Jr,6-9,64,111,17,0.0,True
UCLA,Filip Jovic,So,6-8,53,112,20,97.2,True
UCLA,Brandon Williams,Jr,6-7,37,112,17,0.0,True
UCLA,Joe Philon,Fr,6-8,30,99,20,88.8,True
UCLA,Azavier Robinson,So,6-2,16,106,21,81.4,True
UCLA,Eric Freeny,So,6-4,9,105,15,75.2,True
UCLA,Javonte Floyd,Fr,6-9,,,,68.2,False
UCLA,Markell Alston,Fr,6-1,,,,0.2,False
UCLA,Jack Seidler,Jr,6-4,,,,0.0,False
UMBC,Flash Burton,Jr,6-3,80,114,22,0.0,True
UMBC,Devin Ceaser,Jr,6-0,76,106,28,0.0,True
UMBC,Jovan Ristic,So,6-5,69,125,17,0.0,True
UMBC,Austin Cross,So,6-3,66,113,18,0.0,True
UMBC,Riley Jacobs,So,6-8,64,107,20,0.0,True
UMBC,J.P. Ndong,So,6-7,53,96,17,0.0,True
UMBC,Jaiden Reynolds,Jr,6-7,37,96,17,0.0,True
UMBC,Jovan Ristić,So,6.0-5,31,96,17,0.0,True
UMBC,Sifeng Huan,Fr,6-10,16,91,17,0.0,True
UMBC,Aidan Able,Fr,6-3,9,91,17,0.0,True
UMBC,Saahil Thakkar,Fr,6-1,,,,0.0,False
UMKC,Jaylen Smith,Sr,5-11,83,107,24,0.0,True
UMKC,Matija Samar,So,6-6,79,104,23,0.0,True
UMKC,Sebastian Hartmann,Sr,6-5,71,114,20,0.0,True
UMKC,Cory Curtis Jr.,Sr,6-5,66,106,20,0.0,True
UMKC,Max Sims,Jr,6-5,63,107,18,0.0,True
UMKC,Will Goode,Fr,6-9,49,96,17,33.0,True
UMKC,Cameron Love,Fr,6-4,32,96,17,30.0,True
UMKC,Elliot Moskowitz,Fr,6-3,27,96,17,28.0,True
UMKC,DJ Jackson,Fr,6-2,19,96,17,27.8,True
UMKC,Josh Kori,Fr,6-4,11,96,17,27.6,True
UMKC,Mykel Bruce-McCrommon,Fr,6-7,,,,0.0,False
UMKC,Lincoln Goodwin,Fr,6-1,,,,0.0,False
UMKC,Atuka Bakhtadze,Fr,7-0,,,,0.0,False
UMKC,Dovydas Jencius,Fr,6-10,,,,0.0,False
UMass Lowell,Christian Jones,So,5-11,81,107,21,55.4,True
UMass Lowell,Jayden Harris,So,6-7,77,111,23,0.0,True
UMass Lowell,Jakai Newton,Jr,6-4,69,107,23,76.4,True
UMass Lowell,Donovan Hand,Sr,6-8,65,99,18,0.0,True
UMass Lowell,Kenyon Giles,Jr,5-11,63,99,18,0.0,True
UMass Lowell,Victor Okojie,So,6-8,51,103,18,0.0,True
UMass Lowell,Elhadji Diallo,Fr,6-7,35,102,18,56.0,True
UMass Lowell,Jasiah Cannady,Fr,6-1,30,103,18,51.0,True
UMass Lowell,Isaiah Walter,So,6-6,18,95,18,0.0,True
UMass Lowell,Kris Johnson,So,6-5,10,95,18,0.0,True
UNC Asheville,Khayri Dunn,Jr,6-1,80,105,24,0.0,True
UNC Asheville,Myles Mayfield,So,6-9,77,106,16,0.0,True
UNC Asheville,Tylon Chatman,Jr,6-0,69,105,22,0.0,True
UNC Asheville,Kelcy Phipps,Sr,6-2,66,107,20,0.0,True
UNC Asheville,Mitchell Taylor,Jr,6-3,65,113,21,0.0,True
UNC Asheville,Abou Magassa,Jr,6-7,52,107,24,0.0,True
UNC Asheville,Connor Dubsky,Jr,6-4,34,111,16,0.0,True
UNC Asheville,Sage Tolentino,Sr,7-1,30,125,8,51.0,True
UNC Asheville,Corey Jones,Sr,6-2,18,90,19,0.0,True
UNC Asheville,David Hermes,Sr,6-10,10,90,19,0.0,True
UNC Asheville,Brayden Rivers,Fr,6-7,,,,0.2,False
UNC Asheville,Logan Johnson,Fr,6-5,,,,61.8,False
UNC Asheville,Ian Bailey,Fr,6-4,,,,0.0,False
UNC Asheville,Quintin Mansfield,Fr,6-7,,,,0.0,False
UNC Asheville,Ja’Corey Lipkins,Jr,,,,,0.0,False
UNC Greensboro,Cameron Grant,Jr,6-7,81,104,22,0.0,True
UNC Greensboro,RJ Greer,So,6-3,77,105,22,69.8,True
UNC Greensboro,Ante Beljan,Sr,6-10,69,106,23,0.0,True
UNC Greensboro,Zavier Fitch,Jr,6-7,65,118,17,0.0,True
UNC Greensboro,Brock Mishak,Jr,6.0-3,62,101,18,0.0,True
UNC Greensboro,Vernon Collins,Sr,6-10,51,113,20,0.0,True
UNC Greensboro,Dionte Neal,Fr,5-9,36,104,18,69.6,True
UNC Greensboro,Chane Bynum,So,6-9,31,105,18,47.8,True
UNC Greensboro,Cael LaFrentz,Fr,6-10,17,98,17,0.0,True
UNC Greensboro,Marty Giant,Fr,6-4,10,98,17,0.0,True
UNC Greensboro,Jon Mani,Jr,,,,,0.0,False
UNC Wilmington,Gavin Walsh,Sr,6-7,77,112,21,0.0,True
UNC Wilmington,Patrick Wessler,Sr,7-0,76,118,24,70.0,True
UNC Wilmington,CJ Luster,Sr,6-3,69,119,21,0.0,True
UNC Wilmington,Xavier Brown,Sr,6-2,67,117,19,0.0,True
UNC Wilmington,William Kermoury,Sr,6-5,65,119,19,0.0,True
UNC Wilmington,Tahlan Pettway,So,6-2,54,120,18,0.0,True
UNC Wilmington,Jahnathan Lamothe,Sr,6-4,36,113,19,73.0,True
UNC Wilmington,Spencer Elliott,Sr,6-9,29,116,18,0.0,True
UNC Wilmington,Treyvon Maddox,Fr,6-6,16,102,18,77.8,True
UNC Wilmington,Matija Prodanovic,Fr,6-11,7,97,16,0.2,True
UNC Wilmington,Tamarion Siddle,Fr,6-3,,,,0.0,False
UNC Wilmington,Will Seward,Fr,6-6,,,,0.0,False
UNC Wilmington,Grady Whitt,So,6-3,,,,0.0,False
UNC Wilmington,Makel Smith,So,6-0,,,,0.0,False
UNLV,Tyrin Jones,So,6-9,80,113,20,62.4,True
UNLV,Sebastian Mack,Sr,6-3,76,106,22,89.0,True
UNLV,Cam Miles,So,6-2,68,105,21,64.4,True
UNLV,Issac Williamson,So,6-0,65,102,19,37.6,True
UNLV,Tyler Harris,Sr,6-8,63,107,21,0.0,True
UNLV,Alyn Breed,Sr,6-3,53,112,18,36.6,True
UNLV,MJ Thomas,Jr,6-8,37,115,18,0.0,True
UNLV,Dontrez Williams,Jr,6-5,31,110,18,0.0,True
UNLV,Jeremy Foumena,Sr,6-11,17,110,19,0.0,True
UNLV,Jackson Kiss,Fr,6-8,9,100,17,74.8,True
UNLV,Kota Suttle,Fr,6-3,,,,50.6,False
UNLV,Moustapha Loum,So,6-10,,,,0.0,False
UNLV,"Terrance Ford, Jr.",Jr,,,,,0.0,False
USC,Rodney Rice,Sr,6-5,81,122,21,86.8,True
USC,KJ Lewis,Sr,6-4,76,109,21,0.0,True
USC,Jacob Cofie,Jr,6-10,71,115,18,84.0,True
USC,Alijah Arenas,So,6-6,69,104,24,97.8,True
USC,Christian Collins,Fr,6-8,65,111,20,98.8,True
USC,Adonis Ratliff,Fr,6-11,53,108,19,96.4,True
USC,Darius Ratliff,Fr,6-11,35,106,18,94.2,True
USC,Isaac Bruns,Sr,6-5,28,115,18,0.0,True
USC,Jalen Cox,Sr,6-3,14,117,17,0.0,True
USC,Aaron Hunkin-Claytor,Jr,6-2,7,113,14,0.0,True
USC,Joshua Hughes,Jr,6-10,,,,0.0,False
USC,Jadis Jones,So,6-5,,,,0.0,False
USC,Eric Reibe,Fr,7-1,,,,94.4,False
USC,Brit Burden,So,6-6,,,,0.0,False
USC,Patrick O'Brien,Fr,6-5,,,,0.0,False
USC Upstate,Zachary Johnson,So,6-6,80,97,24,0.0,True
USC Upstate,Miles Webb,Sr,6-8,76,112,20,0.0,True
USC Upstate,Learic Davis,Sr,6-7,68,109,20,0.0,True
USC Upstate,Ries Naugle,Fr,6-4,64,107,20,0.0,True
USC Upstate,Jaquarious Patterson,Jr,6-6,62,90,18,0.0,True
USC Upstate,David Tubek,Sr,6-7,53,106,20,44.2,True
USC Upstate,Derek Edmond,Jr,6-5,37,90,18,0.0,True
USC Upstate,KeJuan Payne II,Jr,6-4,31,90,18,0.0,True
USC Upstate,Amont'e Allen-Johnson,Jr,6-1,18,90,18,0.0,True
USC Upstate,Waqo Tessema,Sr,6-0,10,90,18,0.0,True
USC Upstate,Andrej Radivojević,Fr,7-0,,,,0.2,False
USC Upstate,TJ Lewis,Fr,6-4,,,,0.2,False
USC Upstate,Alessandro Perotti,Jr,,,,,0.2,False
USC Upstate,CJ Rich,Jr,5-10,,,,0.0,False
USC Upstate,Chico Johnson,So,6-3,,,,0.0,False
USC Upstate,Coen Collier,Jr,7-1,,,,0.0,False
UT Arlington,Mier Panoam,Jr,6-2,81,111,22,0.0,True
UT Arlington,Bahsil Laster,Jr,6-4,78,103,23,0.0,True
UT Arlington,Tycen McDaniels,Sr,6-8,69,112,21,0.0,True
UT Arlington,Stoney Hadnot,So,6-6,65,111,19,39.0,True
UT Arlington,Marcus Rigsby Jr.,Sr,6-3,61,104,18,0.0,True
UT Arlington,Bryson McGlothin,So,6-8,52,108,20,39.2,True
UT Arlington,Tristan Hankins,So,6-1,37,104,17,0.0,True
UT Arlington,Kajus Mikalauskas,Fr,6-3,30,98,17,25.5,True
UT Arlington,TreVaun Clark,Fr,6-7,17,91,17,0.0,True
UT Arlington,Jayden Parker,Fr,6-0,11,91,17,0.0,True
UT Rio Grande Valley,Jace Posey,Jr,6-5,80,104,26,82.0,True
UT Rio Grande Valley,Devon Pryor,Sr,6-7,76,108,19,58.0,True
UT Rio Grande Valley,Jafeth Martinez,Sr,6-9,68,118,16,0.0,True
UT Rio Grande Valley,Always Wright,Sr,6-3,64,94,20,0.0,True
UT Rio Grande Valley,Darius Carr,Jr,6-3,61,89,21,69.8,True
UT Rio Grande Valley,B.B. Knight,Sr,6-6,51,105,22,0.0,True
UT Rio Grande Valley,Josiah Hill,Jr,6-10,38,81,18,0.0,True
UT Rio Grande Valley,"Bobby Crawford, Jr.",Fr,6.0-8,32,81,18,0.0,True
UT Rio Grande Valley,Caden Bell,Jr,6-2,19,81,18,0.0,True
UT Rio Grande Valley,"Ian Parham, Jr.",Fr,6-4,10,83,18,0.0,True
UT Rio Grande Valley,T’Johnn Brown,Jr,,,,,0.0,False
UT Rio Grande Valley,Luis Ramirez,Jr,6-2,,,,0.0,False
UTEP,Leif Moeller,So,6-7,80,107,22,38.0,True
UTEP,Jace Whiting,Sr,6-3,76,111,19,0.0,True
UTEP,Reese Miller,Sr,6-4,69,108,23,0.0,True
UTEP,"Ryan Jackson, Jr.",Jr,6-6,66,113,19,0.0,True
UTEP,Alex K'Medehouto,Jr,7-0,64,95,19,0.0,True
UTEP,Camron McDaniels,So,6-5,53,106,18,0.0,True
UTEP,Augusto Cassia,Sr,6-8,37,108,21,0.0,True
UTEP,Reid Cason,Jr,6-10,30,111,18,0.0,True
UTEP,Janusz Ratowski,So,6-11,16,112,18,0.0,True
UTEP,Donovan Criss,Fr,6-5,9,95,19,57.6,True
UTEP,Isaiah Ward,Fr,6-6,,,,43.2,False
UTEP,Delano Tarpley,Fr,6-10,,,,0.0,False
UTSA,Isaiah Coleman,Sr,6-5,80,102,24,77.2,True
UTSA,Dorian Hayes,So,6-5,77,103,17,63.8,True
UTSA,Bryce Johnson,Sr,6-3,68,111,21,0.0,True
UTSA,Isaiah Watts,Sr,6-3,64,103,21,0.0,True
UTSA,JJ Kelly,So,6-6,61,111,17,0.0,True
UTSA,Demari Williams,Sr,6-5,52,111,20,63.8,True
UTSA,Shey Eberwein,Jr,6-5,37,107,19,0.0,True
UTSA,Josiah LeGree,Jr,6-0,31,107,21,0.0,True
UTSA,Preston Turner,Sr,6-5,18,111,17,0.0,True
UTSA,KJ Tenner,Jr,6-0,10,108,20,0.0,True
UTSA,Nasir Price,Fr,6-3,,,,54.2,False
UTSA,Jayson Peterson,Fr,6-8,,,,54.0,False
UTSA,Ashton Smith,Sr,6-9,,,,56.8,False
Utah,Zati Loubaki,Jr,6-9,80,110,21,0.0,True
Utah,Jackson Holcombe,Jr,6-7,76,110,21,0.0,True
Utah,Noam Yaacov,Fr,6-2,68,106,20,96.9,True
Utah,Taison Chatman,Sr,6-4,64,110,19,92.0,True
Utah,TJ Burch,Jr,6-1,62,108,22,0.0,True
Utah,Babacar Faye,Sr,6-8,52,118,19,0.0,True
Utah,Malek Gomma,Sr,6-8,37,113,16,0.0,True
Utah,Alec Anigbata,Fr,6-8,31,103,19,91.95,True
Utah,Fynn Schott,Fr,6-10,18,103,19,90.6,True
Utah,Styles Clemmons,Fr,6-2,10,102,17,50.2,True
Utah,Colin McHaney,Fr,6-10,,,,0.2,False
Utah,David Katoa,Fr,6-4,,,,0.0,False
Utah,Jaxon Johnson,Fr,6-8,,,,0.0,False
Utah,Bryce Mella,Fr,6-5,,,,0.0,False
Utah,Jerry Huang,So,6-2,,,,0.0,False
Utah,Lucas Langarita,Fr,6-5,,,,0.0,False
Utah St.,Mason Falslev,Sr,6-4,82,119,23,0.0,True
Utah St.,Will Hornseth,Jr,6-8,77,112,20,0.0,True
Utah St.,Karson Templin,Sr,6-9,70,116,22,0.0,True
Utah St.,AJ Bates,Jr,6-3,67,110,19,42.8,True
Utah St.,Solomon Callaghan,Jr,6-2,65,116,16,0.0,True
Utah St.,Sean Felts,Jr,6-11,54,105,19,0.0,True
Utah St.,Connor Turnbull,Sr,6-10,35,110,21,44.8,True
Utah St.,Bron Roberts,So,6-10,29,110,17,0.0,True
Utah St.,Ace Reiser,Jr,6-0,15,110,17,0.0,True
Utah St.,Collin Mulholland,Jr,6-10,7,112,19,0.0,True
Utah St.,Kingston Tosi,Fr,6-6,,,,60.6,False
Utah St.,Brayden Boe,Fr,6-5,,,,0.2,False
Utah St.,Bryce Mella,Fr,6-5,,,,0.0,False
Utah St.,Jordan Boyd,Fr,6-4,,,,0.0,False
Utah Tech,Mark Brown,Sr,6-0,87,96,24,0.0,True
Utah Tech,Alex Dupre,So,6-5,83,102,20,0.0,True
Utah Tech,Rex Sunderland,Sr,6-5,75,104,18,0.0,True
Utah Tech,Aaron Bliss,Jr,6-10,70,92,19,0.0,True
Utah Tech,Kyle Lemke,Jr,6-8,66,92,19,0.0,True
Utah Tech,Owen Mackay,Fr,6-5,48,84,19,0.0,True
Utah Tech,Luke West,Fr,6-2,27,84,19,0.0,True
Utah Tech,Boston Harker,Sr,6-4,20,83,19,0.0,True
Utah Tech,Dallin Grant,Jr,6-8,12,83,19,0.0,True
Utah Tech,Preston Vandermyde,Jr,6-5,11,83,19,0.0,True
Utah Valley,Isaac Davis,Jr,6-8,80,112,27,0.0,True
Utah Valley,Braden Housley,Jr,6-4,77,102,18,0.0,True
Utah Valley,Tanner Davis,So,6-5,69,113,18,0.0,True
Utah Valley,Sherman Weatherspoon IV,Sr,6-3,65,110,16,0.0,True
Utah Valley,Jordy Barnes,Jr,6-4,64,102,21,0.0,True
Utah Valley,Isaac Hawkins,Sr,6-10,54,128,22,0.0,True
Utah Valley,Sebastian Muchitsch,Jr,6-8,37,93,18,0.0,True
Utah Valley,Tyler Weaver,So,6-7,29,107,18,0.0,True
Utah Valley,Jovan Nekić,Fr,6-10,16,90,17,0.2,True
Utah Valley,Modestas Babraitis,Fr,6-4,9,90,17,0.2,True
Utah Valley,Jaxson Roberts,Fr,6-2,,,,0.2,False
Utah Valley,Omar Mowafak,Fr,6-8,,,,0.0,False
Utah Valley,Mason Hansen,Fr,6-0,,,,0.0,False
Utah Valley,Tyler Medaris,Fr,6-7,,,,0.0,False
VCU,Lazar Djokovic,Sr,6-10,80,117,21,0.0,True
VCU,Nyk Lewis,So,6-1,76,120,21,89.8,True
VCU,Brandon Jennings,Jr,6-4,68,114,18,0.0,True
VCU,Michael Belle,Sr,6-8,64,114,18,0.0,True
VCU,Blake Harper,Jr,6-7,62,110,22,0.0,True
VCU,Torey Alston,Jr,6-8,53,114,19,0.0,True
VCU,Tyrell Ward,Sr,6-6,37,112,22,93.0,True
VCU,Ahmad Nowell,Jr,6-0,31,120,21,92.8,True
VCU,Nyle Ralph-Beyer,Jr,6-4,18,121,16,0.0,True
VCU,Sammy Jackson,Fr,6-7,10,104,19,88.6,True
VCU,Collin Ross,Fr,6-9,,,,78.8,False
VCU,Stefan Plisnić,Fr,6-11,,,,0.2,False
VCU,Joshua Wyche,Jr,6-7,,,,0.0,False
VCU,Jordan Tillery,Fr,6-5,,,,55.6,False
VMI,TJ Johnson,Sr,6-7,88,110,25,0.0,True
VMI,AJ Clark,Sr,6-4,79,111,18,0.0,True
VMI,Trap Johnson,So,6-6,72,107,22,0.0,True
VMI,Cal Liston,Jr,6-5,71,108,15,0.0,True
VMI,Alexander Daushvili,So,6-8,68,97,18,0.0,True
VMI,Dhiaukuei Manyiel Dut,So,7-0,55,107,21,48.4,True
VMI,Paulius Narvilas,So,6-7,30,99,18,0.0,True
VMI,Walker Andrews,Jr,6-1,24,105,21,0.0,True
VMI,Robert Peters,Jr,6-8,11,93,23,0.0,True
VMI,Zion Vaamonde,Fr,6-7,4,90,18,0.0,True
VMI,Rokas Žilys,Fr,6-3,,,,0.0,False
VMI,Rodrigas Jucevičius,Fr,6-4,,,,0.0,False
VMI,Branford Edmonds III,So,6-0,,,,0.0,False
VMI,Mason Lawson,So,6-0,,,,0.0,False
Valparaiso,JT Pettigrew,So,6-8,80,103,27,0.0,True
Valparaiso,Rakim Chaney,So,6-3,77,109,20,0.0,True
Valparaiso,Justus McNair,Jr,6-3,68,110,22,0.0,True
Valparaiso,Bruno Alocen,Jr,6-6,65,112,18,0.0,True
Valparaiso,Carter Hopoi,So,6-11,63,103,17,0.4,True
Valparaiso,Kai Yu,Jr,7-0,53,112,19,0.0,True
Valparaiso,Terron Garrett,So,6-5,37,109,17,0.0,True
Valparaiso,Sader Servilus,So,6-4,31,113,17,0.0,True
Valparaiso,Rajan Roberts,Fr,6-1,17,102,17,47.4,True
Valparaiso,Justin Curry,Fr,6-3,9,102,17,33.4,True
Valparaiso,Kobe Walker,Fr,6-9,,,,0.2,False
Valparaiso,Hudson Scroggins,Fr,6-7,,,,0.0,False
Valparaiso,George Richardson,Fr,6-6,,,,0.0,False
Valparaiso,Camden Webster,Fr,6-3,,,,0.0,False
Valparaiso,Nick Lombardi,So,6-0,,,,0.0,False
Vanderbilt,Tyler Tanner,Jr,6-0,82,121,24,0.0,True
Vanderbilt,Sebastian Williams-Adams,So,6-8,76,112,18,91.4,True
Vanderbilt,Berke Buyuktuncel,Sr,6-9,68,109,20,93.0,True
Vanderbilt,Bangot Dak,Sr,6-11,64,109,20,0.0,True
Vanderbilt,T.O. Barrett,Jr,6-4,60,107,21,73.0,True
Vanderbilt,Ace Glass lll,So,6-3,51,110,21,70.6,True
Vanderbilt,Chandler Bing,So,6-5,37,109,15,0.0,True
Vanderbilt,Ethan Mgbako,Fr,6-6,31,100,19,85.8,True
Vanderbilt,Anthony Brown,Fr,6-1,19,100,19,46.0,True
Vanderbilt,Jackson Sheffield,Fr,6-9,11,99,18,79.8,True
Vanderbilt,Baylor Allen,Fr,6-1,,,,0.0,False
Vanderbilt,Coleson Messer,Jr,6-4,,,,0.0,False
Vanderbilt,Jayden Leverett,Fr,6-11,,,,54.8,False
Vermont,Gus Yalden,Jr,6-9,80,115,32,74.4,True
Vermont,Darrel Yepdo,Sr,6-0,76,117,19,0.0,True
Vermont,Will Davies,So,6-4,68,116,19,0.0,True
Vermont,John Broom,Sr,6-5,65,122,16,46.6,True
Vermont,Chris Kuzemka,Sr,6-0,63,115,17,0.0,True
Vermont,Daniil Glazkov,Jr,6-6,53,117,18,75.6,True
Vermont,Khalil Badru,Jr,6-5,38,113,21,0.0,True
Vermont,Momo Nkugwa,So,6-3,31,113,15,0.0,True
Vermont,Hayden Johns,Fr,6-6,15,110,19,0.0,True
Vermont,Marko Masić,Fr,6-9,10,102,16,0.2,True
Vermont,Sublime Gbiegba,Fr,6-8,,,,0.2,False
Vermont,Carter Chism,Fr,6-3,,,,0.0,False
Villanova,Tyler Perkins,Sr,6-4,81,118,20,0.0,True
Villanova,Matt Hodge,Jr,6-8,77,119,17,86.6,True
Villanova,Devin Royal,Sr,6-6,70,112,22,90.4,True
Villanova,Kwame Evans Jr.,Sr,6-10,68,113,21,97.2,True
Villanova,Darryl Simmons II,Sr,5-10,66,114,19,0.0,True
Villanova,Elijah Crawford,Jr,6-3,54,110,23,76.8,True
Villanova,Luigi Suigo,Fr,7-4,34,109,20,95.0,True
Villanova,Jake Fiegen,Sr,6-4,28,120,18,0.0,True
Villanova,Adam Oumiddoch,Fr,6-5,14,106,19,88.2,True
Villanova,Abdou Samb,Jr,6-8,6,116,15,48.4,True
Villanova,Nico Onyekwere,Fr,7-1,,,,41.0,False
Virginia,Thijs De Ridder,So,6-9,83,124,25,99.0,True
Virginia,Nolan Adekunle,Fr,6-6,78,116,22,99.6,True
Virginia,Sam Lewis,Sr,6-7,72,116,20,0.0,True
Virginia,Chance Mallory,So,5-10,71,127,20,89.0,True
Virginia,Johann Grünloh,So,7-0,69,124,18,99.0,True
Virginia,Kalu Anya,Sr,6-8,56,115,16,0.0,True
Virginia,Jan Vide,Sr,6-6,31,114,19,86.6,True
Virginia,Jurian Dixon,Jr,6-5,24,115,18,45.2,True
Virginia,Christian Harmon,Sr,6-6,12,119,16,0.0,True
Virginia,Elijah Gertrude,Jr,6-4,5,105,18,87.4,True
Virginia,Favour Ibe,Fr,7-1,,,,71.6,False
Virginia,Silas Barksdale,Fr,6-8,,,,74.4,False
Virginia,Carter Lang,So,6-9,,,,66.0,False
Virginia,Desmond Roberts,So,6-4,,,,0.0,False
Virginia,Martin Carrere,Fr,6-9,,,,0.0,False
Virginia,Owen Odom,Fr,6-1,,,,0.0,False
Virginia Tech,Amani Hansberry,Sr,6-8,82,116,25,86.6,True
Virginia Tech,Ben Hammond,Jr,5-11,78,113,21,60.2,True
Virginia Tech,Tyler Johnson,Jr,6-5,71,118,17,0.0,True
Virginia Tech,Jaylen Curry,Sr,6-1,68,109,21,65.6,True
Virginia Tech,Isaiah Elohim,Jr,6-5,67,114,19,90.4,True
Virginia Tech,Kuol Atak,So,6-9,55,113,21,77.8,True
